player_id,player_url,player_position,wage,height_cm,weight_kg,bmi,player_age,league_country,final_year_contract,nationality,preferred_foot,body_type,attack_work_rate,defence_work_rate,pace,shooting,passing,dribbling,defending,physic,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_jumping,power_stamina,power_strength,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,minutes_per_match,games_missed,injury,injury_category
268728,https://www.transfermarkt.com/anass-salah-eddine/profil/spieler/485584,Fullback,4000,179,66,20.6,21,Netherlands,No,Netherlands,Left,Lean,High,Medium,77,35,62,67,62,65,75,79,67,62,66,68,67,65,64,60,59,61,37,65,23.67,0,none,Low-risk
253296,https://www.transfermarkt.com/mathias-laborda/profil/spieler/577405,Centre-Back,3000,182,72,21.74,24,United States,No,Uruguay,Right,Lean,Medium,Medium,70,41,52,58,69,70,71,69,66,65,67,91,67,72,62,70,45,40,45,52,79.63,0,none,Low-risk
231478,https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625,Attacker,150000,174,72,23.78,25,Italy,No,Argentina,Right,Unique,High,Medium,80,86,71,85,48,85,83,77,86,88,89,93,80,84,90,45,90,78,74,86,78.66,0,Adductor injury,Low-risk
243627,https://www.transfermarkt.com/yacine-adli/profil/spieler/395236,Centre-Midfield,37000,186,78,22.55,22,Italy,No,France,Right,Lean,High,Medium,64,68,75,74,67,67,65,64,68,75,59,69,70,67,65,69,71,77,60,76,56.36,0,none,Low-risk
276212,https://www.transfermarkt.com/dorian-babunski/profil/spieler/153107,Attacker,5000,187,78,22.31,26,Switzerland,No,North Macedonia,Right,Normal,Medium,Medium,52,67,45,55,21,64,54,51,54,58,53,71,57,72,50,11,69,49,59,48,42.16,0,none,Low-risk
257487,https://www.transfermarkt.com/jack-sanders/profil/spieler/851990,Centre-Back,1000,193,88,23.62,24,Scotland,Yes,England,Right,Normal,Medium,Medium,47,31,44,41,56,75,54,41,36,48,37,70,67,80,72,56,25,34,36,47,73,0,none,Low-risk
200223,https://www.transfermarkt.com/adam-maher/profil/spieler/122421,Centre-Midfield,19000,174,72,23.78,29,Qatar,No,Netherlands,Right,Lean,Medium,High,66,70,73,74,70,70,67,66,77,72,81,64,82,65,71,76,66,69,68,73,43.5,0,none,Low-risk
240451,https://www.transfermarkt.com/jan-niklas-beste/profil/spieler/342967,Attacker,22000,175,66,21.55,24,Germany,No,Germany,Left,Lean,High,Medium,84,67,70,74,60,64,80,88,82,67,81,60,86,55,62,62,67,67,58,70,84.16,1,muscular problems,Low-risk
229406,https://www.transfermarkt.com/joao-novais/profil/spieler/228940,Centre-Midfield,12000,183,77,22.99,29,Türkiye,No,Portugal,Right,Normal,Medium,Medium,66,74,75,73,51,68,68,64,70,71,76,65,71,74,50,50,75,74,75,75,61.23,0,none,Low-risk
182670,https://www.transfermarkt.com/mahmut-tekdemir/profil/spieler/54177,Centre-Midfield,9000,178,68,21.46,35,Türkiye,Yes,Türkiye,Right,Lean,Medium,Medium,51,59,63,67,71,68,52,51,65,71,69,66,71,66,68,71,65,58,50,74,45.45,0,none,Low-risk
264294,https://www.transfermarkt.com/mathias-fjortoft-lovik/profil/spieler/661212,Fullback,750,183,78,23.29,20,Norway,No,Norway,Left,Normal,High,Medium,81,33,51,61,55,63,82,81,76,57,68,67,74,61,51,56,49,44,35,52,76.46,0,none,Low-risk
231887,https://www.transfermarkt.com/yusuf-yazici/profil/spieler/386726,Centre-Midfield,27000,183,74,22.1,26,France,Yes,Türkiye,Left,Normal,Low,Low,65,73,74,74,46,67,63,66,75,68,69,70,70,65,66,38,75,75,69,73,50.67,0,none,Low-risk
255700,https://www.transfermarkt.com/alex-timossi-andersson/profil/spieler/454628,Attacker,1000,170,65,22.49,23,Sweden,No,Sweden,Right,Lean,Medium,Medium,84,58,60,67,30,52,85,84,83,61,82,53,75,45,41,27,62,59,57,57,89.63,0,none,Low-risk
205557,https://www.transfermarkt.com/brahim-darri/profil/spieler/196158,Attacker,11000,175,76,24.82,28,Türkiye,Yes,Netherlands,Right,Normal,Medium,Low,78,63,59,74,25,52,81,75,76,63,81,62,51,59,35,30,61,62,60,60,11.6,0,none,Low-risk
241651,https://www.transfermarkt.com/viktor-gyokeres/profil/spieler/325443,Attacker,14000,187,90,25.74,25,Portugal,No,Sweden,Right,Normal,High,Medium,80,72,63,76,32,85,74,85,70,73,77,85,84,89,76,28,75,64,63,72,83.38,0,none,Low-risk
239964,https://www.transfermarkt.com/eldor-shomurodov/profil/spieler/358166,Attacker,42000,190,76,21.05,28,Italy,Yes,Uzbekistan,Right,Lean,Medium,Medium,78,71,63,73,39,70,82,74,73,63,70,87,67,75,59,39,73,68,65,65,43.5,0,none,Low-risk
261991,https://www.transfermarkt.com/adis-jasic/profil/spieler/531214,Fullback,6000,178,69,21.78,20,Austria,No,Bosnia-Herzegovina,Right,Normal,High,High,75,59,64,67,64,70,77,74,72,64,74,74,84,63,70,65,56,66,47,60,70.62,0,none,Low-risk
229150,https://www.transfermarkt.com/pantelis-hatzidiakos/profil/spieler/144244,Centre-Back,20000,185,75,21.91,26,Italy,No,Greece,Right,Normal,Medium,Medium,73,53,65,68,73,75,72,74,69,75,67,82,76,74,73,73,44,64,43,72,71.53,6,"Knee problems,Thigh problems",High-risk
259848,https://www.transfermarkt.com/jon-aramburu/profil/spieler/661145,Fullback,5000,174,71,23.45,20,Spain,No,Venezuela,Right,Normal,High,High,71,46,58,61,62,61,73,69,67,63,70,61,70,59,53,60,55,50,61,46,43.87,0,none,Low-risk
240740,https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768,Attacker,51000,182,76,22.94,22,England,No,England,Right,Normal,High,Medium,78,67,73,79,48,59,86,71,83,67,78,70,65,58,51,44,69,72,55,72,64.41,0,none,Low-risk
259192,https://www.transfermarkt.com/mohamed-badamosi/profil/spieler/369384,Attacker,7000,198,85,21.68,24,Saudi Arabia,No,The Gambia,Right,Lean,Medium,Medium,60,65,50,60,28,74,51,67,63,64,41,72,71,85,51,23,67,48,57,61,70.41,0,none,Low-risk
181404,https://www.transfermarkt.com/larrys-mabiala/profil/spieler/55366,Centre-Back,2000,189,84,23.52,36,United States,No,DR Congo,Right,Normal,Low,Medium,41,44,51,50,65,80,42,40,30,62,33,78,71,87,75,63,27,55,58,58,45,3,"Leg injury,Leg injury",Low-risk
234379,https://www.transfermarkt.com/thiago-silva/profil/spieler/29241,Centre-Back,3000,185,75,21.91,39,Brazil,Yes,Brazil,Right,Normal,Medium,Medium,,,,,,,23,33,25,70,41,54,20,60,27,23,14,56,31,32,0,0,none,Low-risk
205756,https://www.transfermarkt.com/stefano-denswil/profil/spieler/182923,Centre-Back,33000,188,82,23.2,30,Türkiye,No,Suriname,Left,Normal,Medium,High,57,56,67,65,74,75,55,59,57,67,56,70,69,78,77,74,50,64,61,75,88.48,6,"Fitness,Calf injury",High-risk
268541,https://www.transfermarkt.com/filip-trpcevski/profil/spieler/715296,Attacker,950,183,75,22.4,21,Sweden,No,North Macedonia,Right,Normal,High,Medium,70,54,49,60,26,37,67,73,68,50,61,34,33,37,45,24,55,55,45,50,58,0,none,Low-risk
199285,https://www.transfermarkt.com/stjepan-kukuruzovic/profil/spieler/68655,Centre-Midfield,4000,180,76,23.46,34,Switzerland,Yes,Croatia,Left,Normal,Medium,Medium,55,66,73,63,54,65,62,50,63,64,64,62,63,66,64,55,64,73,66,69,15.54,0,none,Low-risk
222501,https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226,Fullback,65000,185,80,23.37,27,England,No,Belgium,Right,Lean,High,Medium,73,56,71,75,74,71,71,75,68,77,65,74,79,66,75,77,76,69,47,68,78.69,0,none,Low-risk
270063,https://www.transfermarkt.com/jair-tavares/profil/spieler/479641,Attacker,1000,181,69,21.06,22,Scotland,No,Portugal,Right,Lean,Medium,Medium,85,56,54,59,25,54,87,83,80,63,68,57,63,51,47,22,56,54,53,53,53.76,0,none,Low-risk
236993,https://www.transfermarkt.com/nick-lima/profil/spieler/478802,Fullback,3000,175,79,25.8,29,United States,No,United States,Right,Stocky,High,High,79,61,60,67,61,73,77,81,73,67,66,73,77,71,72,60,60,60,55,61,74.87,0,none,Low-risk
255145,https://www.transfermarkt.com/aidan-morris/profil/spieler/513968,Centre-Midfield,3000,178,72,22.72,22,United States,No,United States,Right,Stocky,High,High,73,51,58,66,68,76,69,77,72,67,78,72,79,74,78,67,56,56,50,67,78.41,0,none,Low-risk
268539,https://www.transfermarkt.com/jayden-gorman/profil/spieler/879292,Attacker,800,178,73,23.04,20,Australia,Yes,Australia,Right,Lean,Medium,Medium,73,50,42,55,30,53,75,71,74,47,69,47,57,49,60,28,51,43,48,46,26.6,0,none,Low-risk
240463,https://www.transfermarkt.com/mohammed-al-majhad/profil/spieler/554034,Centre-Midfield,5000,178,72,22.72,24,Saudi Arabia,No,Saudi Arabia,Right,Normal,High,Medium,67,55,59,63,53,67,70,65,67,61,69,61,72,66,64,56,59,57,45,62,60.36,3,Knee injury,Low-risk
266417,https://www.transfermarkt.com/damian-van-der-haar/profil/spieler/640558,Centre-Back,1000,183,76,22.69,19,Netherlands,No,Netherlands,Left,Lean,Medium,Medium,56,31,39,40,57,62,58,55,40,47,60,73,63,67,46,56,23,31,50,44,19.59,0,none,Low-risk
251454,https://www.transfermarkt.com/ross-tierney/profil/spieler/623740,Centre-Midfield,1000,170,66,22.84,22,Scotland,Yes,Ireland,Right,Lean,High,Medium,74,55,56,60,54,62,73,74,72,59,70,53,77,54,66,65,58,55,55,54,0,0,none,Low-risk
246009,https://www.transfermarkt.com/marco-tilio/profil/spieler/565531,Attacker,14000,170,67,23.18,21,Australia,No,Australia,Left,Normal,Medium,Medium,84,61,61,70,40,55,87,82,88,61,88,66,65,47,59,36,61,64,47,63,53,9,"Muscle injury,Hamstring injury",High-risk
237678,https://www.transfermarkt.com/ibrahima-konate/profil/spieler/357119,Centre-Back,90000,194,95,25.24,24,England,No,France,Right,Stocky,Medium,High,77,34,57,68,82,82,67,85,60,78,52,81,65,90,82,81,37,51,41,76,69.95,8,"Thigh problems,Muscle injury",High-risk
247534,https://www.transfermarkt.com/caleb-zady-sery/profil/spieler/617699,Attacker,3000,177,72,22.98,23,Serbia,Yes,Cote d'Ivoire,Right,Normal,Medium,Medium,89,55,60,69,21,59,92,86,86,50,81,75,65,62,38,18,61,61,59,55,84.58,0,none,Low-risk
240892,https://www.transfermarkt.com/mustafa-kapi/profil/spieler/467312,Centre-Midfield,2000,167,65,23.31,20,Türkiye,No,Türkiye,Right,Lean,Medium,Low,66,52,60,66,51,37,67,65,69,48,76,40,34,33,48,50,49,57,56,64,0,0,none,Low-risk
222634,https://www.transfermarkt.com/isaac-success/profil/spieler/295331,Attacker,16000,182,90,27.17,27,Italy,No,Nigeria,Right,Stocky,Medium,Medium,70,71,66,75,38,67,68,72,67,74,69,78,62,77,45,30,74,64,68,69,32.26,0,none,Low-risk
252544,https://www.transfermarkt.com/levent-mercan/profil/spieler/388820,Fullback,7000,176,69,22.28,22,Türkiye,No,Türkiye,Left,Normal,High,Medium,76,62,65,68,64,50,76,76,78,57,76,56,64,44,44,64,54,59,55,58,85.21,0,none,Low-risk
244853,https://www.transfermarkt.com/kamal-sowah/profil/spieler/564489,Attacker,14000,179,66,20.6,23,Belgium,Yes,Ghana,Left,Lean,High,High,83,71,64,75,44,65,82,84,78,72,75,69,83,60,54,46,76,66,59,69,52,0,none,Low-risk
266740,https://www.transfermarkt.com/ethan-alagich/profil/spieler/941357,Centre-Midfield,600,178,72,22.72,19,Australia,No,Australia,Left,Normal,Medium,Medium,76,44,54,59,46,54,74,77,75,44,69,51,69,50,47,46,51,55,40,58,59.78,0,none,Low-risk
263658,https://www.transfermarkt.com/brynjar-ingi-bjarnason/profil/spieler/569171,Centre-Back,950,194,88,23.38,24,Norway,No,Iceland,Right,Lean,Low,Medium,69,25,47,41,63,70,68,69,49,58,42,76,61,76,65,62,20,49,38,50,54.79,0,none,Low-risk
245211,https://www.transfermarkt.com/jordan-teze/profil/spieler/364245,Fullback,14000,183,68,20.31,23,Netherlands,No,Netherlands,Right,Normal,Medium,Medium,77,48,64,67,77,80,78,77,70,76,72,81,82,82,71,78,56,62,36,76,85.04,0,none,Low-risk
263168,https://www.transfermarkt.com/tyler-onyango/profil/spieler/663225,Centre-Midfield,5000,196,75,19.52,20,England,No,England,Right,Lean,High,Medium,57,45,57,56,53,75,62,53,34,58,35,73,72,80,69,54,59,60,50,52,1,0,none,Low-risk
200888,https://www.transfermarkt.com/danilo-pereira/profil/spieler/141050,Centre-Midfield,81000,188,83,23.48,31,France,No,Portugal,Right,Normal,Medium,High,50,63,70,71,80,86,40,59,52,82,47,81,84,89,81,81,70,70,57,77,71.88,0,none,Low-risk
258493,https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917,Fullback,2000,186,74,21.39,30,Spain,Yes,Spain,Right,Normal,Medium,High,57,50,61,60,64,65,57,57,55,59,57,70,50,72,65,65,52,66,50,62,58.73,0,none,Low-risk
275295,https://www.transfermarkt.com/bork-bang-kittilsen/profil/spieler/1010277,Attacker,500,175,75,24.49,19,Norway,No,Norway,Right,Normal,Medium,Medium,55,54,40,51,20,50,59,51,58,49,72,57,54,54,31,16,52,47,57,50,56.23,0,none,Low-risk
230417,https://www.transfermarkt.com/rodrigo-conceicao/profil/spieler/426213,Fullback,16000,179,76,23.72,23,Switzerland,No,Portugal,Right,Normal,Medium,Medium,72,72,65,67,74,72,70,74,68,82,66,78,78,70,66,66,70,63,70,69,73.4,2,Syndesmotic ligament tear,Low-risk
273859,https://www.transfermarkt.com/viktor-djukanovic/profil/spieler/760493,Attacker,2000,184,78,23.04,20,Sweden,No,Montenegro,Right,Normal,Medium,Medium,81,66,56,69,23,55,82,81,82,58,73,56,60,54,50,25,58,58,44,64,60.5,2,Muscle injury,Low-risk
271812,https://www.transfermarkt.com/iman-griffith/profil/spieler/515396,Attacker,2000,170,60,20.76,21,Netherlands,Yes,Netherlands,Right,Lean,Medium,Medium,82,59,52,67,30,39,83,81,81,43,75,50,53,33,32,18,57,54,51,54,28.43,0,none,Low-risk
277578,https://www.transfermarkt.com/adama-bojang/profil/spieler/1111912,Attacker,3000,191,79,21.66,19,France,No,The Gambia,Right,Lean,Medium,Medium,64,61,49,58,36,58,66,63,48,52,45,74,57,61,49,29,59,52,61,51,10.27,0,none,Low-risk
186395,https://www.transfermarkt.com/matt-ritchie/profil/spieler/92469,Wide-Midfield,58000,172,76,25.69,33,England,Yes,Scotland,Left,Normal,High,Medium,58,71,74,74,67,62,62,54,65,71,77,54,52,60,82,70,73,73,72,73,13.82,0,none,Low-risk
200759,https://www.transfermarkt.com/jeffrey-schlupp/profil/spieler/157506,Wide-Midfield,34000,178,72,22.72,30,England,Yes,Ghana,Left,Normal,Medium,Medium,82,71,70,76,74,75,83,82,73,78,75,80,77,73,75,74,75,72,67,69,48.76,0,none,Low-risk
256459,https://www.transfermarkt.com/jesper-daland/profil/spieler/418553,Centre-Back,6000,189,78,21.84,23,Belgium,No,Norway,Right,Lean,Medium,Medium,60,40,51,56,69,72,51,67,53,67,57,76,67,77,66,68,37,43,36,56,86.2,0,none,Low-risk
253072,https://www.transfermarkt.com/darwin-nunez/profil/spieler/546543,Attacker,120000,187,80,22.88,24,England,No,Uruguay,Right,Normal,High,High,90,81,71,76,43,85,88,92,78,84,66,94,88,85,80,41,86,76,78,79,56.04,5,"muscular problems,muscle stiffness",Low-risk
245652,https://www.transfermarkt.com/makhtar-gueye/profil/spieler/606849,Attacker,7000,195,91,23.93,25,Belgium,No,Senegal,Right,Lean,Medium,Low,63,68,55,57,30,81,53,71,47,65,33,87,75,91,62,25,69,55,82,62,81.43,0,none,Low-risk
229889,https://www.transfermarkt.com/andre-bukia/profil/spieler/343289,Attacker,5000,173,58,19.38,28,Portugal,Yes,DR Congo,Left,Normal,Medium,Medium,85,65,57,75,36,56,83,87,81,69,84,55,80,45,56,21,64,54,59,59,16.69,0,none,Low-risk
198946,https://www.transfermarkt.com/danilo-dambrosio/profil/spieler/55769,Centre-Back,43000,180,75,23.15,34,Italy,Yes,Italy,Right,Normal,Low,Medium,65,56,67,71,78,75,68,63,67,78,72,85,65,78,78,77,66,58,60,73,64.28,8,"Muscle injury,muscular problems,Ankle sprain",High-risk
204850,https://www.transfermarkt.com/tokmac-chol-nguen/profil/spieler/205586,Attacker,850,174,60,19.82,30,Sweden,No,Norway,Right,Lean,Medium,Medium,84,69,65,77,45,59,86,82,86,71,85,64,71,54,56,45,67,66,58,72,37.38,0,none,Low-risk
247754,https://www.transfermarkt.com/gianni-stensness/profil/spieler/627472,Centre-Back,1000,185,82,23.96,25,Norway,Yes,Australia,Right,Normal,Medium,Medium,55,41,53,57,64,79,54,55,51,58,50,75,84,81,69,61,43,55,42,60,65.38,0,none,Low-risk
260521,https://www.transfermarkt.com/jordan-bos/profil/spieler/855731,Fullback,4000,180,70,21.6,20,Belgium,No,Australia,Left,Normal,High,Medium,86,58,61,70,62,77,83,89,78,66,83,83,83,77,68,63,59,63,48,64,80.37,0,none,Low-risk
269860,https://www.transfermarkt.com/eduart-rroca/profil/spieler/289228,Centre-Midfield,4000,182,75,22.64,29,Türkiye,No,Albania,Right,Stocky,High,Low,62,67,66,68,50,59,59,64,56,57,62,64,58,63,48,44,68,65,66,66,54,1,Fitness,Low-risk
201389,https://www.transfermarkt.com/cristiano-biraghi/profil/spieler/124555,Fullback,56000,185,78,22.79,30,Italy,No,Italy,Left,Normal,High,Medium,76,69,78,77,76,75,76,76,72,79,75,79,83,71,76,77,75,72,76,82,81.76,2,"Ankle problems,Ankle problems",Low-risk
243220,https://www.transfermarkt.com/yuki-kobayashi/profil/spieler/145996,Centre-Midfield,11000,185,75,21.91,32,Japan,No,Japan,Left,Lean,Medium,Medium,68,39,58,58,66,67,64,71,60,64,54,70,67,70,60,69,36,56,39,48,51.76,0,none,Low-risk
254819,https://www.transfermarkt.com/kacper-urbanski/profil/spieler/699442,Centre-Midfield,2000,178,58,18.31,18,Italy,No,Poland,Right,Lean,Medium,Medium,59,52,57,68,41,37,54,63,68,56,79,30,51,31,38,42,51,58,53,66,43.16,0,none,Low-risk
198719,https://www.transfermarkt.com/nathan-redmond/profil/spieler/129078,Attacker,49000,173,69,23.05,29,England,No,England,Right,Lean,High,Medium,84,75,70,81,30,60,87,81,89,70,86,64,73,62,39,30,77,73,57,70,19.93,0,none,Low-risk
211536,https://www.transfermarkt.com/mark-ohara/profil/spieler/235780,Centre-Midfield,4000,188,80,22.63,27,Scotland,Yes,Scotland,Right,Lean,High,Medium,72,67,65,68,65,74,71,73,66,69,69,76,86,74,58,66,70,65,80,69,82.84,0,none,Low-risk
264377,https://www.transfermarkt.com/leandro-morgalla/profil/spieler/786822,Fullback,1000,186,74,21.39,18,Austria,No,Germany,Right,Lean,Medium,Medium,73,37,49,55,67,67,75,71,66,60,62,75,68,69,57,66,32,36,42,54,45.6,9,"Torn ligaments,Knee problems",High-risk
264273,https://www.transfermarkt.com/henrik-skogvold/profil/spieler/894372,Attacker,500,176,72,23.24,19,Norway,No,Norway,Right,Lean,Medium,Medium,76,57,52,62,36,51,74,77,81,52,76,55,58,51,42,38,58,55,47,54,42.85,0,none,Low-risk
277310,https://www.transfermarkt.com/otso-liimatta/profil/spieler/718152,Centre-Midfield,900,169,62,21.71,18,Portugal,No,Finland,Left,Lean,Medium,Medium,71,53,67,68,45,40,73,70,60,66,87,51,44,36,41,31,58,68,61,67,36.69,0,none,Low-risk
256417,https://www.transfermarkt.com/mads-sande/profil/spieler/343065,Attacker,1000,181,73,22.28,26,Norway,No,Norway,Right,Normal,High,High,73,52,58,62,48,66,73,73,62,60,65,66,81,62,59,57,60,62,45,44,0,0,none,Low-risk
223790,https://www.transfermarkt.com/sheraldo-becker/profil/spieler/188888,Attacker,41000,180,77,23.77,28,Germany,No,Suriname,Right,Normal,Medium,Low,94,76,70,79,35,69,93,95,78,79,80,84,73,73,52,45,78,66,66,73,64.61,3,Torn muscle fiber,Low-risk
260100,https://www.transfermarkt.com/fredrik-oppegard/profil/spieler/539665,Fullback,3000,175,71,23.18,20,Netherlands,No,Norway,Left,Lean,High,Medium,78,53,59,64,59,61,80,77,76,61,70,67,65,62,52,61,54,52,46,50,1,0,none,Low-risk
276766,https://www.transfermarkt.com/sharafi-al-saleem/profil/spieler/1130634,Centre-Midfield,2000,165,62,22.77,23,Saudi Arabia,Yes,Saudi Arabia,Left,Lean,Medium,Medium,64,31,51,55,53,54,67,62,59,52,72,44,62,49,57,55,45,49,39,42,32.86,0,none,Low-risk
258892,https://www.transfermarkt.com/ole-didrik-blomberg/profil/spieler/644607,Attacker,1000,177,71,22.66,24,Norway,No,Norway,Right,Normal,Medium,Medium,76,55,61,67,59,68,77,75,73,66,72,69,77,64,67,58,64,62,48,66,75.56,0,none,Low-risk
256874,https://www.transfermarkt.com/jamie-roche/profil/spieler/667870,Centre-Midfield,2000,191,85,23.3,22,Switzerland,No,Sweden,Left,Normal,Low,High,69,48,57,59,62,73,68,69,64,62,63,75,71,78,60,63,52,53,45,59,65.81,0,none,Low-risk
222848,https://www.transfermarkt.com/alex-samuel/profil/spieler/203869,Attacker,2000,183,70,20.9,27,Scotland,No,Wales,Right,Normal,Medium,High,82,59,51,64,33,68,81,83,74,56,72,75,79,65,60,28,59,56,60,57,19,0,none,Low-risk
208861,https://www.transfermarkt.com/johan-gastien/profil/spieler/72121,Centre-Midfield,13000,179,69,21.53,35,France,No,France,Right,Lean,Medium,High,42,63,68,71,72,75,42,42,72,73,79,58,84,70,82,71,66,74,52,76,79.1,2,Muscle injury,Low-risk
230801,https://www.transfermarkt.com/ali-abdullah-hazazi/profil/spieler/153172,Centre-Midfield,7000,182,71,21.43,29,Saudi Arabia,No,Saudi Arabia,Left,Lean,Medium,Low,63,44,62,68,61,68,63,63,63,59,68,70,68,69,63,60,53,63,44,74,74.5,0,none,Low-risk
247635,https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670,Attacker,95000,183,70,20.9,22,Italy,No,Georgia,Right,Normal,Medium,Medium,84,80,81,87,41,71,83,84,85,84,73,77,79,70,62,40,84,86,65,82,79.87,2,"Thigh problems,Muscle fatigue",Low-risk
266430,https://www.transfermarkt.com/oscar-uddenas/profil/spieler/585334,Attacker,2000,186,75,21.68,20,Netherlands,No,Sweden,Left,Lean,High,Medium,80,60,58,66,26,62,81,80,76,56,70,63,71,69,34,20,63,60,45,50,25.15,0,none,Low-risk
272813,https://www.transfermarkt.com/jayden-reid/profil/spieler/1024533,Fullback,900,180,77,23.77,22,United States,No,United States,Left,Normal,High,Medium,85,32,50,60,47,63,85,85,78,46,74,63,75,61,54,45,41,35,37,43,90,0,none,Low-risk
193738,https://www.transfermarkt.com/younes-belhanda/profil/spieler/118022,Centre-Midfield,15000,177,75,23.94,33,Qatar,Yes,Morocco,Right,Normal,Medium,Low,68,74,77,77,59,71,69,67,78,71,78,72,72,67,79,60,74,78,80,78,88.09,0,none,Low-risk
233152,https://www.transfermarkt.com/ko-itakura/profil/spieler/355816,Centre-Back,26000,186,75,21.68,26,Germany,No,Japan,Right,Lean,Medium,High,73,45,59,70,79,77,77,70,71,74,69,81,84,75,74,82,48,59,38,76,78.82,13,Ankle injury,High-risk
252952,https://www.transfermarkt.com/ji-soo-kim/profil/spieler/709767,Centre-Back,1000,177,70,22.34,18,England,No,"Korea, South",Right,Lean,High,Medium,61,28,39,50,55,50,62,61,55,55,70,45,58,46,51,56,48,39,32,35,0,0,none,Low-risk
193091,https://www.transfermarkt.com/bram-nuytinck/profil/spieler/104597,Centre-Back,9000,190,82,22.71,33,Netherlands,No,Netherlands,Left,Normal,Low,High,58,40,53,58,74,70,53,62,54,68,56,68,54,76,75,74,34,51,46,73,81.8,3,"Groin injury,Groin injury,Knee injury",Low-risk
